ID,title,types,premium,lon,lat,metro_cat,metro,tel,rating,ratingCount,reviewCount,address,timing,description,site
51ee4240a0f302972600001d,"Студия маникюра Лены Лениной в ТЦ Афимолл сити, на 4 этаже",beauty,False,37.538216,55.748867000000004,"Деловой центр,Международная,Выставочная,Деловой центр (Московское центральное кольцо)",Деловой центр,74996539517,4.0,85,48,"Москва,  Пресненская набережная,  2, 4 этаж (бутик), ТЦ Афимолл сити",ежедневно: 10:00 - 22:00,"      Студия маникюра Лены Лениной» располагается в торговом центре «Афимолл сити». Варианты дизайна, который выполняют мастера, поражают полетом фантазии. Услуги маникюра, который дополнен изысканными узорами на ногтях, превратят ваши руки в истинный шедевр. Вы можете быстро, качественно и за небольшие деньги попробовать покрытие Shellak, пройти лечебные процедуры по уходу за руками. В студии также есть дополнительные услуги, как полировка двухфазная и воском, лечебное запечатывание. В студиях всегда приемлемые цены и высочайшее качество!    ",-
584f7beb5e7f771d5f8b4574,Студия маникюра Лены Лениной в ТЦ Афимолл Сити (остров),beauty,False,37.538575,55.749030000000005,"Деловой центр,Международная,Выставочная,Деловой центр (Московское центральное кольцо)",Деловой центр,79035442139,4.8,25,38,"Москва,  Пресненская набережная,  2, ТЦ Афимолл Сити, остров, 3 этаж",ежедневно: 10:00 - 22:00,"       В бесконечной суете иногда нужно выделять время только для себя. Посетив студию маникюра Лены Лениной (рейтинг на Zoon - 4.8), вы сможете приятно и с пользой провести время. Для вас представлены самые востребованные услуги от мастеров с большим опытом.  Тем, кто стремится побаловать свои ручки и ножки, здесь предлагают классический маникюр и педикюр, разработку индивидуального дизайна ногтей, спа-уход.  Студия маникюра располагается рядом со станцией метро Деловой центр, по адресу Пресненская набережная, 2. Режим работы: ежедневно: 10:00 - 22:00.     ",llmanikur.ru
4feecf173c72dde95000000e,Spa-салон Руай Тай в Шмитовском проезде,beauty,False,37.538675051183,55.756254007381,"Деловой центр,Международная,Выставочная,Шелепиха",Выставочная,74993901648,3.4,16,6,"Москва,  Шмитовский проезд,  д. 28, 2 этаж",ежедневно: 10:00 - 23:00,"      Салон тайского массажа «Руай Тай» расположен в самом центре столицы. Неповторимая атмосфера спокойствия и уюта располагает к полному расслаблению и отдыху. Здесь вас встретят вежливые администраторы, которые с радостью проконсультирую вас по всем вопросам и помогут определиться с выбором необходимых процедур. К вашим услугам предоставляется современный косметологический кабинет и роскошная спа-зона, где вы сможете выбрать одну из спа-программ по уходу за телом, насладиться различными видами массажа, а также поухаживать за кожей лица и тела с помощью косметических линий класса Luxe.    ",thaimassag.ru
52c0254440c0886b7c8c03ce,Парикмахерская Chic-Chic в Стрельбищенском переулке,beauty,False,37.538331,55.758568000000004,"Деловой центр,Выставочная,Шелепиха",Шелепиха,79653066760,4.4,15,5,"Москва,  Стрельбищенский переулок,  5, 1 линия; 1 этаж",ежедневно: 10:00 - 21:00,"      Парикмахерская «Chic-Chic», расположенная на Стрельбищенском переулке, рада приветствовать всех своих посетителей! Здесь вы сможете найти все необходимое для создания повседневного или праздничного образа, а также для ухода за природной красотой своих волос.    ",salon-chic-chic.ru
4f145feaf89c60510c000ca3,Салон красоты Quickly в ТЦ Афимолл сити,beauty,False,37.541647,55.749905000000005,"Деловой центр,Международная,Выставочная,Деловой центр (Московское центральное кольцо)",Выставочная,-,3.3,56,22,"Москва,  Пресненская наб.,  2, 3 этаж над фонтаном",ежедневно: 10:00 - 22:00,"      Quickly Nail Bar представляет огромный спектр качественных услуг в области ногтевого сервиса. Если вы хотите побаловать свои ручки и ножки, то опытные мастера предложат вам следующие виды маникюра: классический, европейский, аппаратный, комбинированный, горячий, японский, детский, маникюр с покрытием Шеллак.    ",thequickly.ru
4f145fc1f89c60510c000707,Студия загара и маникюра ArtZagar на метро Выставочная,beauty,False,37.543979,55.748464,"Деловой центр,Международная,Выставочная,Деловой центр (Московское центральное кольцо)",Выставочная,79851332463,3.6,28,212,"Москва,  Краснопресненская набережная,  16 ст1, 2 этаж",ежедневно: 10:00 - 22:00,"      «Art Zagar» – это сеть студий загара, которая была основана еще в 2006 году. Ladies and gentlemen, рады сообщить вам о нашем ребрендинге Art zagar ---> Beauty time начинаем 2017 год с обновления студии и представляем вам новые услуги в направлении Brow and make up. Итак, что мы имеем: 2 вида солярия со средними и сильными по мощности лампами, осуществляем весь комплекс ногтевого сервиса, моделирование бровей, окрашивание бровей и ресниц,make up и укладки. Оставайтесь с нами и вы всегда будете в курсе специальных предложений по выгодной цене с высочайшим уровнем качества! #beautytime    ",www.art-zagar.ru
52c026bd40c0886b7c8c2142,Сеть имидж-студий Рив Гош на метро Международная,beauty,False,37.542249,55.75001700000001,"Деловой центр,Международная,Выставочная,Деловой центр (Московское центральное кольцо)",Выставочная,78003332020,3.8,47,492,"Москва,  Пресненская набережная,  2, 2 этаж",ежедневно: 10:00 - 22:00,"      Имидж-студия «Рив Гош» на Пресненской набережной расположена на втором этаже торгово-развлекательного центра «Афимолл Сити». Здесь вы можете сделать стрижку, окрашивание или побаловать свои волосы процедурами ухода, предлагаемыми маркой L’Oreal Professionnel. Современная концепция экспресс-обслуживания позволит вам изменить свой облик очень быстро: практически не отрываясь от совершения покупок можно оформить брови, скорректировать челку или подровнять кончики волос. Кроме того, в студии вам предложат широкий спектр профессиональной косметики по уходу за волосами.    ",www.rivegauche.ru
4f145fcbf89c60510c00087b,Салон красоты и SPA Terra dell Uomo на метро Международная,beauty,False,37.532879,55.752272999999995,"Деловой центр,Международная,Выставочная,Шелепиха,Деловой центр (Московское центральное кольцо)",Международная,74959894677,2.9,21,10,"Москва,  ул. Тестовская,  д. 10, 2 этаж; 1 подъезд",пн-пт: 09:00—21:00; сб-вс: 10:00—21:00,"      Салон красоты «TERRA dell UOMO» — это территория красоты и комфорта, территория оздоровления души и тела, территория борьбы со стрессом. Причем здесь уделяется особое внимание не только прекрасным дамам, но и благородным господам. В салоне красоты есть услуги как для женщин, так и для мужчин и для детей. Специалисты с большим удовольствием работают с ребятами — модная стрижка для подростка или юной леди будет выполнена безупречно и приведет в восторг ее обладателя. Салон также готов полностью позаботиться о профилактике вашего здоровья: оздоровительный массаж, процедуры по уходу за лицом и телом, выполненные профессиональными косметологами, помогут вам почувствовать себя лучше и прибавят уверенности в себе.    ",terradelluomo.ru
51f8c766a0f302f548000048,Студия маникюра Nails Home на метро Выставочная,beauty,False,37.543979,55.748464,"Деловой центр,Международная,Выставочная,Деловой центр (Московское центральное кольцо)",Выставочная,79269926604,3.4,7,5,"Москва,  Краснопресненская набережная,  16 ст1, 2 этаж",ежедневно: 10:00 - 21:00,"      В студии маникюра «Nail Home» профессиональные мастера позаботятся о красоте ваших ручек и ножек, предложат различные виды маникюра и педикюра. Здесь всегда дружелюбные и высококвалифицированные специалисты относятся с добротой и особым подходом, учитывая все желания клиента. Вы можете более подробно узнать о студии, позвонив по телефону.    ",nails-home.ru
574e4312e7afe636328b4568,Ногтевая студия Quickly Nail Bar в Пресненском районе,beauty,False,37.539610100000004,55.74909889999999,"Деловой центр,Международная,Выставочная,Деловой центр (Московское центральное кольцо)",Деловой центр,79100190051,3.5,6,19,"Пресненская наб.,  2,  Москва,  Российская Федерация, , 2 этаж напротив магазина Перекресток",ежедневно: 10:00 - 22:00,"       В шумной городской суете иногда нужно баловать себя приятными услугами. Посетив ногтевую студию Quickly Nail Bar (рейтинг на Zoon - 3.5), вы сможете с пользой для себя провести время. Салон предлагает самые популярные услуги от мастеров с большим стажем работы.   У мастера маникюра вам смогут сделать красивый маникюр.     Ногтевая студия находится рядом со станцией метро Деловой центр, по адресу Пресненская наб., 2, Российская Федерация. Часы работы с ежедневно: 10:00 - 22:00.     ",www.thequickly.ru
515e2f33a0f3020a5e00001f,Beauty SPA by World Сlass на Тестовской улице,beauty,False,37.532637,55.751796,"Деловой центр,Международная,Выставочная,Шелепиха,Деловой центр (Московское центральное кольцо)",Международная,74957302323,4.2,5,0,"Москва,  Тестовская улица,  10, В бизнес-центре «Северная Башня», в фитнес-клубе «World Сlass»",ежедневно: 10:00 - 22:00,"      Салон красоты «Beauty SPA» на станции метро «Международная» расположен в бизнес-центре «Северная Башня» на территории фитнес-клуба сети «World Сlass». В салонах «Beauty SPA» заявлен полный перечень услуг по уходу за лицом и телом на эксклюзивных косметических линиях, маникюр, педикюр, наращивание, дизайн ногтей, аппаратная косметология, разные виды массажа, СПА-ритуалы, обертывания, парикмахерские услуги. Кроме того, данный клуб располагает бассейном, двумя гидромассажными ваннами, турецкой баней и финской сауной.    ",www.worldclass.ru/clubs..
57a9cb4c40c088e74d8b85a8,Салон красоты House of Fame,beauty,False,37.539458,55.749041000000005,"Деловой центр,Международная,Выставочная,Деловой центр (Московское центральное кольцо)",Деловой центр,79856464777,3.3,12,0,"Москва,  Пресненская набережная,  2, 3 этаж",ежедневно: 10:00 - 22:00,"       В салоне красоты House of Fame (рейтинг на Zoon - 2.6) предоставляют первоклассное обслуживание для своих клиентов. В салоне вас ждет большой выбор услуг для сохранения красоты волос и тела. Опытные косметологи помогут вам вновь засветиться от счастья.   У мастера маникюра вам смогут сделать красивый маникюр.     Салон красоты находится рядом со станцией метро Выставочная, по адресу Пресненская набережная, 2. Часы работы с ежедневно: 10:00 - 22:00.     ",-
501961763c72ddfd47000007,Салон красоты Follow me,beauty,False,37.536244,55.756598,"Деловой центр,Международная,Выставочная,Шелепиха",Шелепиха,74993435697,3.8,6,2,"Москва,  Антонова-Овсеенко,  15 ст6",ежедневно: 10:00 - 21:00,"      Студия красоты Follow me предлагает ряд услуг. Профессионалы студии сделают модные и стильные мужские и женские стрижки, прически, которые индивидуальны для каждого посетителя, удобные для каждого дня, не сложные. Здесь вы можете сделать прическу для любого события: вечеринки, деловой встречи, приема, свадьбы. Мастера студии дадут вам необходимую консультацию. Для укрепления всего организма, профилактики, лечения можете сделать массаж. Для коррекции вашей фигуры предлагается обертывание с применением большой концентрации минералов и питательных веществ: водорослевое, минеральное, грязевое, витаминное, питательное и прочее.Помимо этого, в студии красоты можете сделать маникюр: обрезной классический, европейский аппаратный, классический OPI, OPI европейский, SPA-маникюр OPI, а также можете сделать SPA-педикюр OPI. В студии красоты работают лучшие профессиональные мастера, визажисты, стилисты, которые сделают вашу внешность смелой, легкой, раскованной, уверенной, привлекательной, гармоничной. Сделают для вас новый образ.    ",www.followme-studio.ru
5444f63a40c088f37a8b4980,Салон красоты Louis de Fleur,beauty,False,37.53499,55.754652,"Деловой центр,Международная,Выставочная,Шелепиха,Деловой центр (Московское центральное кольцо)",Шелепиха,79853063993,3.4,8,0,"Москва,  Шмитовский проезд,  33 ст1",ежедневно: 10:00 - 21:00,"       В салоне красоты Louis de Fleur (рейтинг на Zoon - 3.7) предоставляют первоклассное обслуживание для своих гостей. В салоне вас ждет большой выбор услуг для красоты волос и тела. Опытные косметологи помогут вам вновь засветиться от счастья.   В кабинете парикмахера вы сможете сделать мужскую модельную стрижку. Стоимость мужской стрижки - от 500 рублей. У мастера маникюра вам смогут сделать красивый маникюр, вернуть округлую форму вашим ногтям, нанести шеллак. Стоимость маникюра — от 800 рублей. У косметолога вы сможете порелаксировать на сеансе массажа.   Цены на услуги здесь выше среднего.   Салон красоты находится рядом со станцией метро Выставочная, по адресу Шмитовский проезд, 33 ст1. Часы работы с ежедневно: 10:00 - 21:00.     ",ldf-moscow.ru
5466053240c088477c8b4658,Салон Brow Up & Make Up на метро Выставочная,beauty,False,37.541017,55.749554,"Деловой центр,Международная,Выставочная,Деловой центр (Московское центральное кольцо)",Выставочная,79099929524,3.4,7,11,"Москва,  Пресненская набережная,  2, 2 этаж",ежедневно: 10:00 - 22:00,"       В бесконечной суете иногда нужно выделять время только для себя. Посетив салон Brow Up & Make Up (рейтинг на Zoon - 3.4), вы сможете приятно и с пользой провести время. Для вас представлены самые востребованные услуги от мастеров с большим опытом.   А если вы хотите сделать легкий макияж, главные специалисты по красоте всегда помогут вам в создании образа.     Салон располагается рядом со станцией метро Выставочная, по адресу Пресненская набережная, 2. Часы работы с ежедневно: 10:00 - 22:00.     ",browup.ru
54f400100a8a7f8d2d8b458f,Студия экспресс-услуг BrowsMe в ТЦ Афимолл сити,beauty,False,37.539238,55.749283,"Деловой центр,Международная,Выставочная,Деловой центр (Московское центральное кольцо)",Деловой центр,74959610908,3.8,63,22,"Москва,  Пресненская набережная,  2, 2 этаж; около супермаркета Зеленый перекресток","пн-чт, вс: 10:00—22:00; пт-сб: 10:00—23:00","       В шумной городской суете иногда нужно баловать себя приятными услугами. Посетив студию экспресс-услуг BrowsMe (рейтинг на Zoon - 3.7), вы сможете с пользой для себя провести время. Салон предлагает самые популярные услуги от мастеров с большим стажем работы.   А если вы хотите нанести легкий макияж, главные специалисты по красоте всегда готовы помочь вам в создании образа.     Студия находится рядом со станцией метро Деловой центр, по адресу Пресненская набережная, 2. Часы работы с пн-чт, вс: 10:00 - 22:00; пт-сб: 10:00 - 23:00.     ",brows.me/
53cf61b340c0889d2a8b459d,Центр Эпиляции №1,beauty,False,37.543102000000005,55.753271,"Деловой центр,Международная,Выставочная,Деловой центр (Московское центральное кольцо)",Выставочная,79853039232,2.0,3,0,"Москва,  1-й Красногвардейский проезд,  12с2",ежедневно: 09:00 - 21:00,"      Центр Эпиляции № 1 расположен рядом с парком Красная Пресня, в четырех минутах ходьбы от станции метро Выставочная. Здесь доступны не только услуги биоэпиляции и шугаринга, но и различные косметологические процедуры по уходу за кожей лица. Посетительницы центра смогут записаться на чистку лица, антивозрастной уход, массаж, а также привести в порядок брови и ресницы. Более того, в Центре Эпиляции № 1 вы найдете виброплатформу и современный аппарат «Soqi MAXI». Обязательна предварительная запись по телефону.    ",centrbodi.umi.ru/
561f34345d6b34c5488b4567,Тату-салон InkPride Tattoo,beauty,False,37.536553000000005,55.757268,"Деловой центр,Выставочная,Шелепиха",Шелепиха,79686370163,4.8,5,1,"Москва,  улица Антонова-Овсеенко,  6с1",ежедневно: 10:00 - 20:00,"       В бесконечной суете иногда нужно выделять время только для себя. Посетив тату-салон InkPride Tattoo (рейтинг на Zoon - 4.8), вы сможете приятно и с пользой провести время. Для вас представлены самые востребованные услуги от мастеров с большим опытом.   А если вы хотите сделать модную татуировку, проколоть ушки, визажисты и стилисты всегда помогут вам в создании образа.     Тату-салон располагается рядом со станцией метро Шелепиха, по адресу улица Антонова-Овсеенко, 6с1. Часы работы с ежедневно: 10:00 - 20:00.     ",Вконтакте
58e1871e40c0886f708ba252,Парикмахерская в Стрельбищенском переулке,beauty,False,37.538182,55.758745999999995,"Деловой центр,Выставочная,Шелепиха",Шелепиха,79671993304,3.0,4,2,"Москва,  Стрельбищенский переулок,  5",ежедневно: 10:00 - 21:00 и до последнего клиента,"      Рады приветствовать вас в парикмахерской «FM».Здесь вас с нетерпением ждут опытные мастера, которые качественно сделают красивую и элегантную прическу.В своей работе мы используем только профессиональную итальянскую косметику, способную преобразить и улучшить состояние ваших волос.Наш дизайнерский интерьер в современном стиле никого не оставит равнодушным.FM — это территория низких цен, сочетающих в себе высокое качество и внимательное отношение.    ",-
